team,FGA_2_final_scaled,FGM_2_final_scaled,FGR_2_final_scaled,FGR_3_final_scaled,FGA_3_final_scaled,FGM_3_final_scaled,FTA_final_scaled,FTM_final_scaled,FTR_final_scaled,AST_final_scaled,BLK_final_scaled,STL_final_scaled,TOV_final_scaled,TOV_team_final_scaled,DREB_final_scaled,OREB_final_scaled,F_tech_final_scaled,F_personal_final_scaled,team_score_final_scaled,opponent_team_score_final_scaled,point_diff_final_scaled,largest_lead_final_scaled,OT_length_min_tot_final_scaled,rest_days_final_scaled,attendance_final_scaled,tz_dif_H_E_final_scaled,prev_game_dist_final_scaled,home_away_NS_final_scaled,travel_dist_final_scaled,min_final_scaled,max_final_scaled,offense_rating,defense_rating,extra_rating
purdue_boilermakers,0.5827922077272726,0.697422844365256,0.788454227711344,0.6044841183308421,0.406462585,0.6190476190833333,0.3527874563414635,0.39030612249999996,0.7066666719999999,0.748514483795185,0.44841269844444454,0.4598214285625001,0.15178571425,0.08035714294252232,0.6222527473076924,0.4981203005263159,0.0,0.55,0.7437100213219617,0.26484751202247186,0.8188791345567622,0.39619587199422657,0.0,0.10226003258506636,0.3650413024537115,0.49019607821716915,0.13895984655422958,0.7202380956600529,0.05243735575429939,0.8928571428571428,0.3714434048492824,53.9736977542933,34.57026165645136,24.414740878603446
iowa_hawkeyes,0.6007575756818182,0.8908685968819599,0.9999999999999999,0.6553693720803504,0.3547619047619047,0.6111111110833333,0.4398373982926831,0.5416666667857142,0.8092421439999999,0.9281340269347939,0.3555555555555556,0.43750000000000006,0.14666666675,0.062499999941406245,0.794871795,0.4070175438421053,0.05000000000000002,0.4653333332,0.948400852878465,0.30149812730337083,0.8990275191899139,0.6201133144651592,0.0,0.07190975282439693,0.7214903154270348,0.49019607821716915,0.21000758704290243,0.6722222223716049,0.2546480020711466,0.8928571428571428,0.7242984469254844,91.26013686055474,44.68130088968111,35.01567676083926
northwestern_wildcats,0.6060606061363636,0.6414253897550111,0.7055148126348658,0.5894784582280675,0.3218694885714286,0.50308641975,0.43992773268292695,0.4523809525,0.6427104759999999,0.6794402723770067,0.5473251028888889,0.625,0.11944444449999998,0.062499999941406245,0.5840455842307691,0.6081871347368423,0.018518518500000004,0.4918518520000001,0.7055516069936036,0.21681231797752812,0.8289767110126932,0.37855419165378346,0.0,0.14242370163393936,0.21775923289424753,0.27170868316738456,0.24206170465236787,0.6563786009236396,0.2591620287053053,0.7857142857142857,0.2256463372182826,44.88086644388194,61.10948106388782,33.50526609749135
wisconsin_badgers,0.4357366770454545,0.5554104908685968,0.7250140346395635,0.591801676337888,0.3177339902380953,0.5114942528333333,0.29100084097560985,0.30665024632142857,0.6635838152736602,0.6100519929691617,0.28735632188888893,0.41810344825000006,0.15517241375,0.1293103447580819,0.4588859415384616,0.41016333936842114,0.0,0.456551724,0.5853687228315566,0.26036419988764037,0.742374622760471,0.17729803652626908,0.0,0.06496519718353581,0.3097988833146137,0.49019607821716915,0.20465246701176867,0.674329502149851,0.12156204422169944,0.8928571428571428,0.31675797882686174,28.75858492413107,20.34161711987445,25.954208388639138
vanderbilt_commodores,0.5511363636363636,0.6247216035634744,0.7226799110141773,0.5911189960049339,0.2693452380952381,0.45312499999999994,0.3650914634146343,0.3649553571428571,0.6192039999999999,0.6046902080980292,0.20833333333333337,0.669921875,0.20078125,0.15234375000952147,0.49399038461538464,0.6710526315789475,0.046875000000000014,0.49500000000000005,0.651172707889126,0.20821629213483148,0.8069909994043137,0.39243980171083404,0.0,0.0,0.3459442261394714,0.31950280083452487,0.27103730015334293,0.7065972223792438,0.1993310238221849,0.8091517857142857,0.35253887875680046,44.07825034082563,28.88659933102516,25.35311936190464
rutgers_scarlet_knights,0.43768328454545447,0.5713054097104677,0.7416383583730836,0.5407612579217993,0.19585253452380952,0.3494623655833333,0.3690007868292684,0.36290322571428574,0.6059701479999998,0.557723486268504,0.3978494623333334,0.5282258064375001,0.23709677425000003,0.260080645141255,0.6017369726923077,0.6146010184210527,0.048387097000000004,0.5187096776,0.5925029231897655,0.17977528089887643,0.7949180032773097,0.2834688842403249,0.0,0.02468677490960436,0.18247627042912964,0.3727297368512869,0.3635252607624441,0.7293906811065312,0.2970142651303158,0.8352534562499999,0.19071912251974177,36.4891566863258,36.79793328147702,40.91046310878004
michigan_wolverines,0.5303030302272728,0.7377711786191535,0.88166848058674,0.5955063843358298,0.20811287476190476,0.39197530866666663,0.49141824756097574,0.5410052910714286,0.7022058879999998,0.6440721482968608,0.2839506173333334,0.42361111112500005,0.17129629624999998,0.11111111119444443,0.6937321938461539,0.6237816763157895,0.055555555500000006,0.4814814816000001,0.795009081586354,0.1976695796629214,0.8853714049747166,0.6347707480916367,0.0,0.15016955197828366,0.4515129352592755,0.700280111218605,0.22901298135522238,0.7242798354387288,0.13404003815265148,0.9920634919642857,0.4570431695322854,74.21879889882997,28.968950609408054,44.691594021644256
colorado_state_rams,0.578125,0.6893095768374164,0.7758779106640409,0.6532665533037408,0.37276785714285715,0.6302083333333333,0.3445121951219513,0.39062499999999994,0.7292035398230091,0.6690857887006765,0.34722222222222227,0.29296875000000006,0.014062500000000006,0.0644531250040283,0.8353365384615384,0.31907894736842113,0.015625000000000003,0.30625,0.7394456289978679,0.21032303370786518,0.8498797331114177,0.43626062324182047,0.0,0.03897911831012148,0.11439605865481933,0.18674136226333665,0.27435995086172094,0.6684027779263116,0.2030458496506785,0.74404761875,0.12332534356157462,54.690819541599396,57.731592804549926,21.584689162014705
boise_state_broncos,0.554858934090909,0.6229936256570155,0.7114510898235484,0.49021721494987935,0.21839080452380955,0.33908045974999995,0.4196804036585367,0.39408867,0.5695390839999999,0.6377816291274416,0.42911877400000004,0.3491379310625001,0.17672413799999998,0.09051724144315731,0.705570291923077,0.6261343010526317,0.0,0.5048275864,0.6423057128528785,0.23789228977528085,0.7845202166786008,0.31376379808254296,0.0,0.07215777264713563,0.08697689157348554,0.4227616970963984,0.2760620049029046,0.6111111112469135,0.20472817807474752,0.8597883598214285,0.09618263590340383,38.79981932126395,35.14697337511879,28.51386693051557
fresno_state_bulldogs,0.5815047022727273,0.6868904078396436,0.7780869031409087,0.6834232235092094,0.34811165857142856,0.6235632184166666,0.3717409587804879,0.40394088678571427,0.6904977399999999,0.6031195841808914,0.24904214555555562,0.40086206893750004,0.06637931025000002,0.12284482763267779,0.6631299734615385,0.4609800363157896,0.06896551750000002,0.41793103440000007,0.7415925300127932,0.28244866325842705,0.8071234402236848,0.3438507375734802,0.0,0.08654292337294314,0.10817996695721453,0.49019607821716915,0.17405734801657644,0.5478927203439761,0.14016621718541528,0.8004926107142857,0.11717192689417591,47.144109931226964,30.385398809548917,18.986755345275462
air_force_falcons,0.5953079179545454,0.6172857247216035,0.681030370974047,0.5386712817007382,0.2619047619047619,0.41935483874999996,0.3430369787804879,0.37096774178571423,0.6862385319999998,0.5933918488062513,0.22939068100000004,0.697580645,0.10403225800000002,0.21169354838823085,0.49255583115384616,0.6010186757894738,0.048387097000000004,0.550967742,0.6422449962302773,0.15911562157303372,0.832362187431172,0.35785433618577495,0.5,0.05825212687167798,0.06520962478639751,0.49019607821716915,0.33845097833937954,0.5716845879603742,0.28017036889375785,0.8352534562499999,0.07463484208578795,37.93943964384496,25.173807110011268,38.22517354480734
wyoming_cowgirls,0.5117845118181819,0.5912727871714921,0.7130122253672581,0.5730431283483094,0.3633156966666667,0.5524691358333333,0.3423667570731708,0.3769841271428571,0.7023746679999998,0.6161499456047452,0.2551440328888889,0.3310185185000001,0.09907407400000001,0.16666666669791663,0.7464387465384615,0.5594541910526317,0.018518518500000004,0.2977777776,0.6464187001449895,0.16396171449438207,0.8315056211182962,0.3727835483391724,0.0,0.17340710321270866,0.1880255399518871,0.34453781485064605,0.32369828798159317,0.5432098767318244,0.20765129479809863,0.7936507937499999,0.19621244038478888,44.15366124567561,48.64499353733715,31.247566647828798
nevada_wolf_pack,0.5864190736363636,0.7007507424498887,0.787038995357046,0.615294762102614,0.2938527023809524,0.5055701184166667,0.41049091146341476,0.42936575928571424,0.6571943199999998,0.6592915870348613,0.40301235833333343,0.4796281176875001,0.13507561199999998,0.10751662031921978,0.6614281719230769,0.5744901794736843,0.04808176950000001,0.4775441848,0.7426008441449895,0.22961231449438213,0.8397364639118478,0.4476512656500752,0.07161458329999996,0.070642544721376,0.3656776563727211,0.3975835173939426,0.2512536297820036,0.6885905212085757,0.17062717859200097,0.8474413678571429,0.3720733425982875,55.394371170271754,42.504532891854225,29.875909857428773
texas_am_corpus_christi_islanders,0.4945141065909091,0.598417940311804,0.7374033305621168,0.44556503386357504,0.16420361238095238,0.2701149425,0.5113540790243905,0.5270935960714286,0.6447368439999998,0.694974003766719,0.36015325666666675,0.640086206875,0.22241379300000003,0.07758620681734912,0.6724137930769231,0.6660617057894738,0.0,0.5379310344,0.663010072835821,0.15110422314606747,0.8476208823602613,0.47064569712381443,0.0,0.14408352667895705,0.0659199299216647,0.42016806782359994,0.1464776042021678,0.5689655175153256,0.12925026782930377,0.8312807883928571,0.07533798542261747,51.85841980385858,46.2422874207225,20.34123666242153
southern_jaguars,0.6308777429545455,0.60456186155902,0.6344175708121446,0.45508177930273236,0.2438423645238095,0.3333333333333333,0.39529015975609766,0.3522167487857143,0.5302127660708739,0.4315424611174785,0.2298850574444445,0.7521551725,0.16120689650000003,0.15517241382219826,0.4084880638461539,0.6588021778947369,0.0862068965,0.68,0.6112491728784649,0.2150329329213483,0.782872064965328,0.3502979388484504,0.25,0.12250580048954991,0.2080884544401176,0.49019607821716915,0.15299233653300154,0.42145593853810126,0.2159753116498785,0.6157635464285713,0.2160730663881091,26.3385952341974,5.515117410435542,18.874112655101108
pittsburgh_panthers,0.5932601881818182,0.5996467246325167,0.658146288519345,0.5403268909220406,0.2126436780952381,0.36494252875,0.4516400336585367,0.4162561575,0.5553072639999999,0.5424610053987787,0.5708812260000001,0.42456896550000006,0.23879310350000002,0.15517241382219826,0.7480106099999999,0.7676951000000002,0.06896551750000002,0.5351724136,0.6371296227889127,0.23401782258426976,0.7842847663558127,0.2836768584669597,0.0,0.06496519718353581,0.18172879459931268,0.29511804718282264,0.31075181952376624,0.6954022993212005,0.18225418534702664,0.7971938776785714,0.18997918326957827,32.003315562849465,48.889322401393706,29.344753286284664
tcu_horned_frogs,0.5243506493181819,0.5536111996436526,0.6571142007987408,0.5366954340351693,0.3171768707142857,0.44642857141666664,0.4198606270731708,0.4247448978571428,0.6290456439999998,0.6138895765401504,0.27777777777777785,0.42187500000000006,0.1973214285,0.08705357138044084,0.6442307692307693,0.4285714285789475,0.0357142855,0.5771428572000001,0.6184587267547976,0.33065810595505624,0.7162144187311054,0.1569202752055785,0.5,0.16193176922751532,0.2566593234806119,0.29511804718282264,0.29701525129507794,0.6984126986552027,0.18000399252695132,0.7971938776785714,0.26415420959566216,22.683781715937258,13.178066381003775,39.457828907249954
texas_southern_tigers,0.5890909090909091,0.6457015590200446,0.7216298705752181,0.5666175571296569,0.3028571428571428,0.4833333333333333,0.5121951219512196,0.5214285714285714,0.6342857142857138,0.5387868285349298,0.48444444444444457,0.5875000000000001,0.32,0.14250000000890622,0.6138461538461539,0.5705263157894738,0.12000000000000001,0.5631999999999999,0.7319744136460555,0.36359550561797754,0.7529981378259776,0.2605099150215442,0.0,0.2747486465940594,0.18893923053876394,0.49019607821716915,0.41119742279996885,0.41555555564790114,0.24413297532273892,0.6071428571428571,0.19711691849734628,32.62874639611297,40.69567486651529,41.61529076210686
little_rock_trojans,0.5420875420454546,0.6321867524276169,0.7387654635099032,0.5555105901358275,0.18694885357142854,0.33641975308333333,0.3441734417073172,0.3346560846428571,0.5968503879999998,0.6217343861431683,0.36625514400000003,0.48148148150000003,0.16666666675,0.1041666667565104,0.5982905984615384,0.5789473684210528,0.055555555500000006,0.5466666668000001,0.6262023217398721,0.15189346651685398,0.8287238200567574,0.3774000629285383,1.0,0.16566125286836436,0.16453511324321038,0.4173669465339076,0.13715562416039484,0.5884773664085505,0.1177887835900149,0.8571428571428571,0.17295886076189232,44.28908145228294,26.054534359510775,28.883892705253167
charleston_cougars,0.781818181818182,0.7685226430289531,0.722478050118907,0.5384538139230812,0.45634920642857146,0.6055555555833333,0.39837398365853666,0.44404761892857136,0.7134693879999999,0.6718082036579152,0.4555555555555556,0.7083333331250001,0.10666666674999999,0.050000000065624994,0.594871795,0.7017543857894738,0.033333333500000006,0.444,0.8164889836076761,0.25131086146067416,0.8635216221621204,0.5297450425079249,0.0,0.11357708606538683,0.03323851961120468,0.49019607821716915,0.1717193954207638,0.5703703702934156,0.14448651457384035,0.8333333330357142,0.042986092191060005,56.07389193342472,66.54559791379862,22.66031534134286
drexel_dragons,0.5564516129545454,0.6931532436525613,0.8130477290829874,0.5611498187993612,0.2519201228571428,0.42204301075,0.30448465780487816,0.34331797235714284,0.7240310076034047,0.7895678427638615,0.32616487455555565,0.46169354837500004,0.05241935475000001,0.1330645160708165,0.5794044665384616,0.5704584042105264,0.048387097000000004,0.4,0.6902262878976547,0.13265675966292143,0.8724494904367612,0.4825002285405808,0.25,0.09181747863235948,0.07219413833200856,0.3139965652579817,0.21449787309567409,0.7491039430553563,0.16502579027470868,0.8064516125,0.08154893282897886,62.9535398715753,40.081963948897936,31.813801454051237
elon_phoenix,0.47492162999999993,0.581214960534521,0.7301170526071502,0.5830923440093932,0.31937602619047617,0.49137931033333326,0.3885618165853659,0.4224137932142857,0.6909090879999998,0.5823223573134813,0.38314176244444453,0.45258620687500006,0.19827586200000002,0.2327586206395474,0.5358090184615385,0.5589836663157896,0.0,0.5310344828,0.6460701419530919,0.20534676483146072,0.8061816392056542,0.3535215396417428,0.0,0.1368909512153574,0.14100100793049133,0.49019607821716915,0.08405077696935447,0.6111111112469135,0.0632537956937299,0.8928571428571428,0.14966204293351268,41.06395853420889,25.80338872996836,17.971187804058253
james_madison_dukes,0.5289968652272727,0.577528607572383,0.6900968939053277,0.5439273076978182,0.2980295566666667,0.43390804599999994,0.4634146341463416,0.49753694571428564,0.6798548092631582,0.4107452340490285,0.28352490422222226,0.3706896551875001,0.16810344824999998,0.09051724144315731,0.6936339523076923,0.6279491831578948,0.155172414,0.49793103439999997,0.6625395191812368,0.23130569550561791,0.7986472313345327,0.32880726782801156,0.0,0.09373549883654278,0.17884576443975198,0.49019607821716915,0.08838264405737753,0.632183908418263,0.0515815508867105,0.8928571428571428,0.18712522185789413,32.69574071669733,18.340195470863975,15.601865976475558
utsa_roadrunners,0.5407523511363636,0.4792258658351893,0.5536434526108752,0.43231551342649144,0.1954022988095238,0.275862069,0.4322960470731709,0.41379310357142857,0.5844357979446171,0.43847487010678854,0.34099616855555565,0.5,0.27844827575000003,0.206896551762931,0.6604774534615385,0.7695099821052633,0.10344827600000002,0.6937931036000001,0.5293728402558636,0.24719101123595508,0.7223613519466903,0.1450620299021264,0.0,0.12250580048954991,0.09051827794449487,0.49019607821716915,0.3512872131526482,0.5900383140755641,0.24005033841563855,0.8620689651785713,0.0996883155138678,9.892545106712603,7.237230645626465,38.83007463486124
william_mary_tribe,0.4166666665909091,0.5318815476169264,0.7079793084903916,0.6022341286654255,0.3077601411904762,0.49999999999999994,0.2764227641463416,0.30423280425,0.7019607846299882,0.6459336286438683,0.19753086422222227,0.46990740743750004,0.262037037,0.19444444444965275,0.5455840457692307,0.40545808968421065,0.0,0.4666666668,0.5645423675223882,0.22305451516853936,0.7546267559017574,0.28506977232535613,0.25,0.16566125286836436,0.046748656515532214,0.49019607821716915,0.07339647672969657,0.5884773664085505,0.04812252944013344,0.8597883598214285,0.056360010345768194,35.519622703722334,20.723436287005846,18.898652545816482
delaware_blue_hens,0.7371212120454544,0.7281365997327394,0.7085939701743115,0.56602600057443,0.23888888880952386,0.40277777774999995,0.47967479682926845,0.5023809524999999,0.6583050879999999,0.5511842868217368,0.4037037036666667,0.48750000000000004,0.12333333325,0.043749999940234374,0.7,0.8526315789473685,0.033333333500000006,0.4853333332,0.7746410803582091,0.21498127337078654,0.8646596317710943,0.4861189801837428,0.0,0.12052164170624793,0.08848857134400621,0.5529798131174984,0.23928647657921798,0.5092592591687243,0.15680833859326798,0.74404761875,0.09767907384997976,50.95125513262933,45.06969497465029,25.12211464889763
unc_wilmington_seahawks,0.44191919181818173,0.497566608819599,0.6452527106383037,0.5787869334562294,0.21252204595238094,0.37962962966666663,0.3143631436585367,0.33597883596428574,0.6758620688520807,0.45792412867409166,0.23045267488888893,0.43981481481250007,0.21111111100000005,0.22916666663932292,0.43874643884615394,0.5282651073684211,0.018518518500000004,0.5318518520000001,0.5306799336801706,0.27299209325842694,0.7073361381287193,0.09579267652962586,0.0,0.18889880410278936,0.08140948563408916,0.49019607821716915,0.10555357910017195,0.5884773664085505,0.08562367388393241,0.8597883598214285,0.0906713644858897,13.55242015842083,5.0750705082156,22.747466836130677
hofstra_pride,0.42938311681818175,0.48870505870824044,0.6440343163677866,0.43607421153551434,0.18452380952380953,0.25892857141666664,0.33972125439024403,0.30994897960714285,0.5476923076525443,0.4900346621469743,0.1666666666666667,0.5513392856875001,0.2223214285,0.21428571432589286,0.5233516484615385,0.5206766915789475,0.053571428500000004,0.5314285716000001,0.49418215041364616,0.2010433386516854,0.7327968431450278,0.18585592877013757,0.0,0.16193176922751532,0.05806398829862911,0.49019607821716915,0.12617912581009788,0.5238095238386243,0.11621152957519329,0.7653061223214286,0.06756125295582882,17.53002409096854,12.34460108573913,19.328672492437256
buffalo_bulls,0.7004132231818183,0.7969224538084632,0.8121311244513773,0.6037235232201537,0.27344877333333334,0.47222222225,0.4560236512195123,0.4880952382142857,0.6771474879161835,0.6975473979266997,0.4410774411111112,0.5946969696875,0.12424242424999998,0.08522727281782669,0.7272727273076923,0.688995215263158,0.18181818200000002,0.4,0.8332364153176973,0.24957439561797762,0.872956755675759,0.5212464590232648,0.0,0.03349767978202689,0.11602572317698659,0.21432815429173446,0.1430567704420873,0.6666666668703704,0.1550066401543177,0.7575757571428571,0.12493857665413605,64.70376888389036,63.987108049065135,13.003688553034586
northeastern_huskies,0.5032467531818181,0.6159720014253898,0.7529282692161268,0.5239582123755788,0.27295918357142857,0.40178571425,0.33797909414634153,0.3558673469285714,0.6628865977354875,0.5259346371804371,0.26587301588888895,0.49776785712500005,0.22678571424999996,0.13392857138337053,0.5865384615384616,0.5432330826315791,0.0,0.5700000000000001,0.6325921413731345,0.18900481539325847,0.8093686264621157,0.348340752786072,0.0,0.16193176922751532,0.053718016529721274,0.49019607821716915,0.10562562964278822,0.5892857142420634,0.10538436845643523,0.8609693875,0.06325910034615186,39.72462844056997,17.243619653115182,22.04494032644292
depaul_blue_demons,0.9190340909090908,1.0,0.8632636468346025,0.6548193937473226,0.4538690476190476,0.7213541666666666,0.3673780487804879,0.4107142857142857,0.7161825726141074,0.8842612653485465,0.39583333333333337,0.62109375,0.12109375,0.05273437500329589,0.6213942307692307,0.7500000000000001,0.0,0.44375000000000003,1.0000000000000002,0.38518258426966295,0.8739913097726254,0.5823300283451086,0.25,0.012993039436707127,0.16433414732815455,0.31950280083452487,0.4422300939009245,0.6875000001527777,0.3132722635292662,0.8091517857142857,0.17275992112724053,78.91788177690135,57.43748942505048,41.76701727818996
toledo_rockets,0.5696969697727272,0.7198218262806235,0.8277106150476581,0.5959052628911637,0.365873015952381,0.5611111110833333,0.43577235780487816,0.4726190475,0.6888059679999998,0.6684575391338213,0.3555555555555556,0.38958333331250006,0.09333333325000003,0.08750000006796874,0.7884615384615384,0.568421052631579,0.033333333500000006,0.4746666668000001,0.7828287136204692,0.18089887640449442,0.8894682392392758,0.5338999054825468,0.0,0.10663253062591785,0.21893069410915061,0.24743230654654014,0.15890844160963596,0.6111111112469135,0.11909633397917165,0.7738095241071428,0.22680598693319481,65.19118567235087,39.85510965864865,14.35572470191736
western_michigan_broncos,0.5068181818181817,0.6141054193318486,0.7419281561470016,0.597446575445863,0.38888888880952377,0.59722222225,0.40650406512195136,0.40714285714285714,0.6207999998358399,0.5712882729610999,0.32592592588888897,0.5583333333125,0.15166666675,0.150000000009375,0.6141025642307691,0.39824561405263165,0.033333333500000006,0.4906666668,0.682757640324094,0.21423220977528087,0.8191392509627293,0.38640226629989816,0.0,0.09274341934419582,0.10441190541916684,0.49019607821716915,0.16938099210987934,0.5092592591687243,0.1543077739047472,0.74404761875,0.11344185761592813,42.73768093777821,38.269510288824016,17.576640263807498
