team,FGA_2,FGR_2,FGM_2,FGA_3,FGR_3,FGM_3,FTA,FTR,FTM,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,largest_lead,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away_NS,travel_dist
alderson_broaddus_battlers,30.0,0.4,12.0,25.0,0.36,9.0,12.0,0.416666667,5.0,13.0,2.0,5.0,29.0,4.0,30.0,14.0,0.0,24.0,56.0,88.0,7.0,,,,,,0.0,
american_university_eagles,38.516129032258064,0.4829521102580645,18.483870967741936,15.096774193548388,0.2751059900967742,4.129032258064516,15.0,0.726009325,10.67741935483871,14.225806451612904,2.3870967741935485,8.419354838709678,15.64516129032258,0.935483870967742,23.451612903225808,8.419354838709678,0.0,15.32258064516129,60.03225806451613,56.03225806451613,10.741935483870968,5.0,4.133333333333333,522.7,0.0,305.66666666666663,0.12903225806451613,175.06451612903226
angelo_state_rams,38.0,0.342105263,13.0,16.0,0.1875,3.0,21.0,0.857142857,18.0,10.0,0.0,5.0,20.0,2.0,24.0,12.0,0.0,12.0,53.0,88.0,1.0,,,,,,0.0,
antelope_valley,30.666666666666668,0.14629629633333333,5.0,29.0,0.18419312166666665,5.333333333333333,16.666666666666668,0.599537037,10.0,7.333333333333333,1.3333333333333333,6.666666666666667,22.0,0.0,26.0,11.666666666666666,0.0,14.666666666666666,36.0,83.66666666666667,0.0,,,,,,0.0,
app_state_mountaineers,33.16,0.51181965272,17.04,27.6,0.28525150912,7.800000000000001,18.2,0.63056829372,11.639999999999999,12.72,2.64,9.360000000000001,19.64,0.92,26.84,11.0,0.12000000000000001,17.88,69.11999999999999,68.11999999999999,12.92,6.666666666666667,4.791666666666667,692.8695652173914,-0.045454545454545456,386.09523809523813,0.0,263.69565217391306
arizona_christian_firestorm,32.0,0.40625,13.0,13.0,0.307692308,4.0,20.0,0.5,10.0,5.0,0.0,9.0,41.0,2.0,25.0,7.0,0.0,12.0,48.0,95.0,0.0,,,,,,0.0,
arizona_state_sun_devils,37.5,0.4347508103076923,16.115384615384617,20.423076923076923,0.30814159907692307,6.269230769230769,16.46153846153846,0.7354967420769231,12.23076923076923,12.846153846153847,3.7307692307692304,7.230769230769231,14.73076923076923,0.9230769230769231,23.5,13.23076923076923,0.19230769230769232,17.692307692307693,63.26923076923077,59.88461538461539,11.76923076923077,5.0,4.52,2747.791666666667,-0.03846153846153846,768.52,0.19230769230769232,687.6923076923077
arizona_wildcats,39.53846153846153,0.4797331894230769,18.96153846153846,18.576923076923077,0.3438040674615384,6.423076923076923,15.961538461538462,0.7097314450384615,11.307692307692308,14.384615384615383,4.0,10.5,12.961538461538462,0.8076923076923076,22.153846153846157,10.615384615384617,0.11538461538461539,17.115384615384617,68.5,57.38461538461539,17.923076923076923,5.0,4.5600000000000005,5659.272727272727,-0.03846153846153846,976.12,0.19230769230769232,968.3461538461538
arkansas_baptist_buffaloes,40.0,0.2,8.0,13.0,0.230769231,3.0,7.0,0.285714286,2.0,6.0,0.0,6.0,27.0,0.0,22.0,2.0,0.0,12.0,27.0,96.0,0.0,,,,,,0.0,
arkansas_pine_bluff_golden_lions,42.88,0.44667822436,19.12,19.56,0.282151108,5.6,20.96,0.68600521884,14.56,13.92,3.12,8.16,15.8,0.32,27.84,13.48,0.16,17.48,69.6,68.4,12.48,,5.0,908.8636363636364,0.04166666666666666,317.90909090909093,-0.12000000000000001,343.625
arkansas_razorbacks,37.903225806451616,0.4678043876774194,17.774193548387096,25.387096774193548,0.32301415312903226,8.193548387096774,20.225806451612904,0.6769555941612903,13.612903225806452,12.741935483870968,4.967741935483871,7.354838709677419,11.290322580645162,0.41935483870967744,26.806451612903224,11.096774193548388,0.06451612903225806,16.451612903225808,73.74193548387096,65.70967741935483,16.161290322580644,5.0,3.8,3501.428571428571,-0.03225806451612903,593.2,0.1935483870967742,351.64516129032256
arkansas_state_red_wolves,43.42857142857142,0.4673676035,20.32142857142857,22.357142857142858,0.32781422335714283,7.392857142857142,20.46428571428571,0.71206708725,14.75,14.428571428571429,2.107142857142857,9.142857142857144,14.857142857142856,0.35714285714285715,25.82142857142857,13.678571428571429,0.10714285714285715,19.53571428571429,77.57142857142857,73.03571428571428,14.75,,4.185185185185185,758.65,0.0,551.8636363636364,-0.10714285714285715,387.79999999999995
arlington_baptist_patriots,44.25,0.2666764785,12.25,11.5,0.19429590000000002,2.5,8.25,0.55113636375,4.5,9.75,0.75,3.5,30.0,1.25,17.5,9.0,0.0,12.0,36.5,116.25,0.5,,,,,,0.0,
army_black_knights,38.20689655172414,0.4322257484482758,16.379310344827584,23.517241379310345,0.2939695136896552,6.862068965517241,14.96551724137931,0.6792892434137932,10.137931034482758,11.206896551724137,2.413793103448276,6.620689655172414,17.24137931034483,0.7586206896551724,26.20689655172414,14.689655172413792,0.0,16.137931034482758,63.48275862068966,63.93103448275862,9.10344827586207,7.5,4.071428571428571,532.48,0.0,168.3846153846154,-0.06896551724137931,109.32142857142857
asbury_eagles,25.0,0.28,7.0,48.0,0.166666667,8.0,2.0,1.0,2.0,7.0,3.0,6.0,14.0,0.0,25.0,14.0,0.0,16.0,40.0,79.0,3.0,,,,,,0.0,
auburn_montgomery_senators,30.5,0.49086021499999993,15.0,13.0,0.23214285699999995,3.0,9.5,0.5357142855,5.0,9.0,2.0,2.5,25.5,3.0,26.5,6.0,0.0,16.5,44.0,79.5,5.0,,,,,,0.0,
auburn_tigers,46.10714285714286,0.4207523361428571,19.21428571428571,13.785714285714285,0.2791804865357143,3.928571428571429,20.357142857142858,0.6514444242857144,13.5,11.214285714285715,3.428571428571429,8.464285714285715,14.964285714285715,0.7857142857142857,23.642857142857142,12.535714285714285,0.14285714285714285,18.57142857142857,63.714285714285715,65.89285714285714,9.964285714285715,5.0,4.111111111111112,2665.074074074074,0.0,498.44444444444446,0.10714285714285715,271.6428571428571
austin_peay_governors,35.900000000000006,0.4986129911666667,17.799999999999997,16.866666666666667,0.37622618743333336,6.2666666666666675,17.53333333333333,0.6618870574333333,11.666666666666668,13.633333333333333,2.1333333333333337,7.2333333333333325,16.2,0.9666666666666667,24.46666666666667,9.866666666666667,0.13333333333333333,17.700000000000003,66.06666666666666,59.5,15.566666666666666,5.0,3.9655172413793105,694.125,0.07142857142857142,263.68,-0.06666666666666667,224.2142857142857
ave_maria_gyrenes,42.333333333333336,0.32509009,14.0,9.333333333333334,0.24814814799999996,2.333333333333333,18.333333333333332,0.6818555006666666,12.666666666666666,6.0,4.0,5.666666666666667,30.666666666666668,1.0,30.666666666666668,10.0,0.0,15.0,47.666666666666664,90.0,1.3333333333333333,,,,,,0.0,
baker_university_baker,35.0,0.314285714,11.0,12.0,0.25,3.0,16.0,0.8125,13.0,8.0,6.0,4.0,21.0,2.0,22.0,5.0,0.0,12.0,44.0,93.0,0.0,,,,,,0.0,
ball_state_cardinals,33.58064516129032,0.5261376708709677,17.677419354838708,27.161290322580644,0.31785857267741935,8.709677419354838,14.774193548387096,0.7360533596451613,10.419354838709678,15.774193548387096,3.193548387096774,7.709677419354839,13.709677419354838,0.7741935483870968,25.903225806451612,9.096774193548388,0.0,16.516129032258064,71.90322580645162,68.03225806451613,12.03225806451613,5.0,4.1,1069.391304347826,-0.06451612903225806,302.6333333333333,0.03225806451612903,288.2903225806452
baylor_bears,41.96969696969697,0.5134852186363636,21.393939393939394,19.12121212121212,0.34590853172727276,6.696969696969696,19.333333333333336,0.7423492266363636,14.121212121212121,17.606060606060606,3.9393939393939394,6.696969696969696,12.606060606060607,0.24242424242424243,28.151515151515152,11.181818181818182,0.33333333333333337,14.696969696969697,77.0,60.484848484848484,22.81818181818182,5.0,3.875,3899.28125,-0.06060606060606061,704.25,0.12121212121212122,554.090909090909
bellarmine_knights,37.64285714285714,0.4125239210357143,15.357142857142856,20.78571428571429,0.31915292535714285,6.75,13.678571428571429,0.7298459592857143,9.821428571428571,11.821428571428571,2.75,6.75,18.25,0.6071428571428572,23.32142857142857,10.214285714285715,0.17857142857142858,18.03571428571429,60.785714285714285,73.60714285714285,6.071428571428572,,4.074074074074074,823.8,0.0,414.26086956521743,-0.14285714285714285,524.5333333333333
belmont_abbey_crusaders,29.0,0.344827586,10.0,17.0,0.235294118,4.0,14.0,0.571428571,8.0,7.0,2.0,8.0,25.0,1.0,20.0,6.0,0.0,15.0,40.0,89.0,0.0,,,,,,0.0,
belmont_bruins,32.6551724137931,0.5128952415862069,17.06896551724138,25.724137931034484,0.32908939627586203,8.448275862068964,14.413793103448276,0.6921069544827587,10.0,15.482758620689655,4.379310344827586,8.931034482758621,12.827586206896552,0.4482758620689655,24.03448275862069,11.03448275862069,0.0,14.689655172413792,69.48275862068967,55.51724137931034,19.689655172413794,,4.142857142857142,1554.3846153846155,0.0,297.2142857142857,-0.10344827586206896,176.79310344827587
bethel_tn_wildcats,24.0,0.416666667,10.0,19.0,0.157894737,3.0,23.0,0.739130435,17.0,8.0,2.0,4.0,16.0,1.0,22.0,4.0,0.0,24.0,46.0,85.0,0.0,,,,,,0.0,
bethesda_university_lion_angels,28.0,0.149538867,4.5,18.5,0.19871794899999998,3.5,8.0,0.5,4.0,6.5,1.0,4.0,36.0,3.0,19.0,9.0,0.0,12.5,23.5,114.0,0.0,,,,,,0.0,
bethune_cookman_wildcats,44.64,0.40832744412,18.04,13.24,0.27786319528000003,3.68,19.279999999999998,0.6425452180000001,12.16,9.879999999999999,2.4,8.52,20.279999999999998,1.16,23.88,12.0,0.36,18.04,59.28,71.64,5.96,5.0,4.791666666666667,715.8181818181818,0.0,464.95238095238096,-0.2,401.7826086956522
binghamton_bearcats,38.535714285714285,0.4485323766428571,17.142857142857142,17.285714285714285,0.292373944,5.035714285714286,12.25,0.7362199259642858,8.964285714285715,12.5,3.035714285714286,6.857142857142858,15.892857142857144,0.39285714285714285,25.42857142857143,8.714285714285715,0.07142857142857142,15.785714285714285,58.35714285714286,58.214285714285715,11.071428571428571,5.0,4.296296296296296,872.8461538461538,0.0,311.39130434782606,0.03571428571428571,215.3846153846154
biola_eagles,40.0,0.525,21.0,16.0,0.25,4.0,7.0,1.0,7.0,9.0,1.0,8.0,21.0,2.0,25.0,5.0,0.0,10.0,61.0,80.0,0.0,,,,,,0.0,
blackburn_beavers,24.0,0.416666667,10.0,30.0,0.2,6.0,18.0,0.777777778,14.0,5.0,0.0,14.0,34.0,0.0,20.0,7.0,0.0,18.0,52.0,114.0,0.0,,,,,,0.0,
blue_mountain_college_toppers,29.0,0.310344828,9.0,27.0,0.259259259,7.0,14.0,0.785714286,11.0,10.0,1.0,6.0,18.0,0.0,21.0,13.0,0.0,18.0,50.0,75.0,0.0,,,,,,0.0,
bluefield_state_big_blues,24.0,0.261343013,6.0,24.5,0.239057239,6.0,13.0,0.625,7.5,8.5,2.0,5.0,22.0,1.0,19.5,8.5,0.0,12.0,37.5,92.0,0.0,,,,,,0.0,
bob_jones,22.0,0.181818182,4.0,22.0,0.227272727,5.0,19.0,0.684210526,13.0,3.0,0.0,10.0,30.0,3.0,15.0,7.0,0.0,13.0,36.0,86.0,0.0,,,,,,0.0,
boise_state_broncos,44.24137931034483,0.4380551676896552,19.413793103448274,15.172413793103448,0.2595267614137931,4.068965517241379,17.20689655172414,0.6207052374827586,11.03448275862069,13.689655172413792,3.862068965517241,5.586206896551724,16.06896551724138,0.48275862068965514,27.344827586206897,12.89655172413793,0.0,16.620689655172416,62.06896551724138,65.17241379310344,10.068965517241379,5.0,4.035714285714286,862.8461538461538,-0.037037037037037035,572.8333333333334,0.0,471.85185185185185
boston_college_eagles,42.06666666666666,0.5012012501333334,21.03333333333333,18.0,0.3334401909333333,6.033333333333333,17.333333333333336,0.6827799596999999,11.966666666666667,16.033333333333335,3.5666666666666664,8.3,18.866666666666667,0.5,24.46666666666667,12.866666666666667,0.03333333333333333,17.03333333333333,72.13333333333333,66.53333333333333,15.033333333333333,5.0,3.9310344827586206,1418.3214285714284,0.0,648.8620689655173,0.1,407.3666666666667
boston_university_terriers,38.45161290322581,0.46369181432258066,17.774193548387096,18.225806451612904,0.34314632090322583,6.193548387096774,12.580645161290322,0.6550883809032259,8.35483870967742,12.129032258064516,4.354838709677419,5.935483870967742,16.096774193548388,0.8709677419354839,27.0,10.774193548387096,0.06451612903225806,15.03225806451613,62.483870967741936,59.645161290322584,11.35483870967742,,4.033333333333333,460.4516129032258,0.0,369.76666666666665,-0.03225806451612903,208.38709677419354
bowie_state_bulldogs,32.0,0.28125,9.0,9.0,0.222222222,2.0,18.0,0.277777778,5.0,4.0,3.0,5.0,30.0,2.0,25.0,12.0,0.0,24.0,29.0,70.0,0.0,,,,,,0.0,
bowling_green_falcons,38.03333333333333,0.4864677040666667,18.5,20.733333333333334,0.37649301179999994,7.866666666666667,17.03333333333333,0.7077162952666666,12.100000000000001,15.133333333333333,1.7333333333333334,9.133333333333333,15.433333333333334,0.5666666666666667,25.366666666666667,9.2,0.16666666666666669,16.866666666666667,72.69999999999999,69.06666666666666,12.866666666666667,5.0,4.068965517241379,1316.3846153846155,-0.20689655172413793,304.037037037037,0.06666666666666667,325.9655172413793
bradley_braves,33.37037037037037,0.39278643037037037,13.0,22.59259259259259,0.32219425688888886,7.370370370370371,15.222222222222223,0.6620703084814815,10.296296296296296,11.592592592592593,3.666666666666667,5.111111111111112,14.444444444444445,1.037037037037037,25.185185185185187,9.62962962962963,0.0,16.814814814814817,58.407407407407405,68.92592592592592,5.777777777777778,,4.653846153846154,918.12,0.0,306.9583333333333,-0.11111111111111112,233.76923076923075
brevard_tornados,36.0,0.361111111,13.0,21.0,0.095238095,2.0,6.0,0.833333333,5.0,6.0,2.0,8.0,31.0,2.0,15.0,11.0,0.0,15.0,37.0,101.0,0.0,,,,,,0.0,
brewton_parker_wildcats,38.0,0.342105263,13.0,23.0,0.043478261,1.0,22.0,0.5,11.0,4.0,3.0,4.0,18.0,0.0,27.0,16.0,0.0,16.0,40.0,80.0,2.0,,,,,,0.0,
briar_cliff_chargers,33.0,0.181818182,6.0,21.0,0.285714286,6.0,10.0,0.5,5.0,6.0,1.0,7.0,25.0,1.0,22.0,10.0,0.0,16.0,35.0,83.0,0.0,,,,,,0.0,
brown_bears,34.96153846153846,0.43251146188461537,15.038461538461538,22.307692307692307,0.2748234106153846,6.076923076923077,12.307692307692308,0.6612311771153846,8.346153846153847,10.76923076923077,3.3076923076923075,9.692307692307692,17.03846153846154,0.8846153846153846,24.884615384615383,9.076923076923077,0.0,15.26923076923077,56.65384615384615,67.3076923076923,7.769230769230769,,4.64,305.32,0.0,150.0,-0.15384615384615385,128.56
bryant_bulldogs,40.0,0.3964774888125,16.0,14.4375,0.34490131674999996,5.0,13.34375,0.68660564153125,9.46875,13.21875,2.71875,6.625,19.25,0.875,24.65625,11.4375,0.15625,15.34375,56.46875,63.25,9.78125,,4.0,521.0714285714286,0.0,220.44827586206895,-0.09375,202.3548387096774
bryn_athyn_lions,28.0,0.178571429,5.0,28.0,0.142857143,4.0,10.0,0.6,6.0,4.0,0.0,8.0,19.0,1.0,14.0,14.0,0.0,13.0,28.0,86.0,0.0,,,,,,0.0,
bucknell_bison,40.71875,0.4475850608125,18.03125,15.8125,0.32759941465625,5.3125,14.65625,0.70723952225,10.4375,13.125,3.34375,7.28125,12.0,0.46875,26.5,8.34375,0.0625,13.53125,62.4375,54.46875,15.375,5.0,3.967741935483871,602.21875,0.0,226.67741935483872,-0.03125,159.1875
buffalo_bulls,48.33333333333333,0.46876012954545454,22.6969696969697,17.484848484848484,0.319618336,5.666666666666666,18.6969696969697,0.720553827909091,13.666666666666668,14.878787878787879,3.9696969696969697,9.515151515151516,13.96969696969697,0.4545454545454546,27.909090909090907,14.09090909090909,0.36363636363636365,14.0,76.06060606060606,66.2121212121212,16.727272727272727,5.0,3.84375,1105.2666666666669,-0.15151515151515152,345.84375,0.09090909090909091,374.75757575757575
bushnell_beacons,28.0,0.428571429,12.0,16.0,0.3125,5.0,8.0,0.375,3.0,8.0,2.0,4.0,28.0,1.0,29.0,4.0,0.0,11.0,42.0,80.0,2.0,,,,,,0.0,
butler_bulldogs,32.42857142857143,0.47436639953571424,15.321428571428571,21.46428571428571,0.26162394375,5.642857142857142,11.714285714285715,0.6895461811071428,8.0,11.392857142857144,1.9642857142857144,4.928571428571428,19.857142857142858,0.9642857142857143,24.07142857142857,9.285714285714285,0.0,14.392857142857144,55.57142857142858,77.89285714285715,2.571428571428571,15.0,4.222222222222222,759.1538461538462,0.0,398.4074074074074,0.25,251.14285714285714
byu_cougars,43.0,0.5437780271481482,23.296296296296298,22.14814814814815,0.3292661241851852,7.333333333333334,14.11111111111111,0.755496417962963,10.592592592592593,20.62962962962963,4.7407407407407405,9.851851851851851,12.481481481481481,0.5555555555555556,26.88888888888889,13.37037037037037,0.07407407407407407,15.814814814814815,79.18518518518519,58.44444444444444,26.333333333333336,5.0,4.576923076923077,1625.4583333333335,-0.07692307692307693,529.9230769230769,0.11111111111111112,398.962962962963
cal_lutheran_kingsmen,47.0,0.276595745,13.0,12.0,0.166666667,2.0,9.0,0.444444444,4.0,6.0,1.0,9.0,32.0,3.0,27.0,17.0,0.0,23.0,36.0,79.0,3.0,,,,,,0.0,
cal_poly_mustangs,45.480000000000004,0.40839366264,18.48,15.08,0.24276447008,3.64,14.120000000000001,0.6651270358000001,9.360000000000001,12.24,2.0,5.96,15.879999999999999,0.72,26.6,11.52,0.04,18.64,57.24,70.4,5.84,7.5,4.916666666666667,472.30434782608694,0.0,185.0,0.24000000000000002,132.72
cal_state_bakersfield_roadrunners,38.12,0.42099030608,16.08,19.2,0.2919119428,5.6,16.16,0.769361841,12.24,10.879999999999999,2.48,7.199999999999999,14.56,0.88,23.56,11.399999999999999,0.08,18.4,61.2,65.56,8.8,5.0,5.0,566.9047619047619,0.0,497.39130434782606,0.08,484.20833333333337
cal_state_fullerton_titans,39.24137931034483,0.45550068444827585,17.862068965517242,15.931034482758621,0.2732317792413793,4.275862068965518,17.03448275862069,0.6710998694827586,11.758620689655173,12.344827586206897,2.862068965517241,7.517241379310345,16.03448275862069,0.793103448275862,24.275862068965516,10.379310344827585,0.03448275862068965,17.310344827586206,60.310344827586206,64.6551724137931,8.0,5.0,4.285714285714286,313.0869565217391,0.0,623.9285714285714,0.03448275862068965,335.55172413793105
cal_state_la_golden_eagles,39.5,0.399601064,15.5,29.0,0.186298077,5.5,12.5,0.6631944445,7.5,10.0,1.0,5.5,14.5,2.0,21.5,16.5,0.0,13.0,55.0,85.0,0.0,,,,,,0.0,
cal_state_northridge_matadors,38.35714285714286,0.39784196717857145,15.321428571428571,16.214285714285715,0.3394752993214286,5.357142857142858,15.428571428571429,0.6900573942857143,10.535714285714285,10.75,2.0357142857142856,10.357142857142856,16.464285714285715,1.357142857142857,23.0,9.571428571428571,0.0,18.392857142857142,57.25,63.714285714285715,8.357142857142858,5.0,4.407407407407407,706.6521739130435,0.0,773.7391304347826,-0.17857142857142858,396.2307692307692
caldwell_cougars,31.0,0.258064516,8.0,23.0,0.217391304,5.0,10.0,0.6,6.0,9.0,2.0,9.0,22.0,0.0,19.0,11.0,0.0,12.0,37.0,85.0,0.0,,,,,,0.0,
california_baptist_lancers,35.16666666666667,0.5526786026,19.43333333333333,28.766666666666666,0.31600007916666667,8.966666666666665,15.399999999999999,0.6927556604666666,10.533333333333333,19.233333333333334,4.366666666666667,9.566666666666666,14.766666666666666,0.30000000000000004,30.5,8.1,0.16666666666666669,17.9,76.30000000000001,69.4,14.533333333333333,5.0,4.206896551724138,608.6428571428572,-0.2,852.448275862069,-0.13333333333333333,1081.0
california_golden_bears,42.70833333333333,0.4261941135833333,18.375,17.458333333333332,0.33296248854166666,5.75,18.416666666666668,0.797048999625,14.458333333333332,13.416666666666668,4.375,8.5,15.166666666666668,0.625,24.833333333333336,12.625,0.33333333333333337,18.333333333333332,68.45833333333333,66.41666666666667,13.625,5.0,4.91304347826087,2050.809523809524,0.0,536.0,0.20833333333333331,330.17391304347825
campbell_fighting_camels,32.37931034482759,0.4805381805862069,16.0,22.79310344827586,0.3238349451034483,7.482758620689655,14.793103448275863,0.6682626828965517,10.068965517241379,15.655172413793103,3.4827586206896552,8.482758620689655,15.96551724137931,0.793103448275862,23.448275862068964,11.379310344827585,0.03448275862068965,14.655172413793103,64.51724137931033,53.79310344827586,19.275862068965516,5.0,4.178571428571429,627.952380952381,0.0,154.52173913043478,0.03448275862068965,119.15384615384616
campbellsville_harrodsburg_pioneers,47.0,0.361702128,17.0,17.0,0.176470588,3.0,24.0,0.833333333,20.0,3.0,3.0,16.0,23.0,1.0,25.0,14.0,0.0,22.0,63.0,82.0,5.0,,,,,,0.0,
canisius_golden_griffins,30.700000000000003,0.40616200793333335,12.466666666666667,25.333333333333336,0.3212255359333333,8.1,12.666666666666668,0.6661865147,8.166666666666666,10.133333333333333,3.4000000000000004,6.433333333333334,17.96666666666667,1.1666666666666665,22.166666666666664,10.733333333333334,0.06666666666666667,15.3,57.400000000000006,68.80000000000001,4.7333333333333325,5.0,4.172413793103448,561.28,0.0,206.13793103448276,-0.06666666666666667,212.26666666666665
carroll_mt_fighting_saints,34.5,0.3079268295,11.0,22.0,0.4042105265,9.0,18.0,0.7777777775,14.0,11.5,4.5,4.5,13.5,1.5,26.0,12.0,0.0,15.0,63.0,69.0,8.5,5.0,,,,,0.0,
carver_college_cougars,31.0,0.129032258,4.0,18.0,0.111111111,2.0,6.0,0.166666667,1.0,2.0,1.0,3.0,49.0,4.0,15.0,13.0,0.0,20.0,15.0,133.0,0.0,,,,,,0.0,
centenary_la_gentlemen,40.5,0.2735294115,11.5,16.0,0.246963563,4.0,17.5,0.5525362315,9.5,9.0,2.0,9.0,20.5,0.5,19.0,12.0,0.0,15.5,44.5,80.5,0.0,,,,,,0.0,
central_arkansas_sugar_bears,45.39285714285714,0.40204625821428575,18.17857142857143,8.357142857142858,0.2358862367857143,2.071428571428571,16.357142857142858,0.6914386820357142,11.321428571428571,10.25,2.178571428571429,6.535714285714286,18.28571428571429,1.3214285714285714,25.28571428571429,12.0,0.07142857142857142,17.07142857142857,53.89285714285714,62.0,9.857142857142856,5.0,4.185185185185185,727.2083333333333,0.0,333.23809523809524,-0.07142857142857142,354.84000000000003
central_baptist_college_mustangs,38.5,0.2796296295,11.0,15.0,0.153409091,2.5,15.0,0.806818182,12.5,5.0,1.5,6.0,27.0,1.0,27.5,15.0,0.0,22.0,42.0,76.5,3.5,,,,,,0.0,
central_christian_college_central_christian_college,19.0,0.421052632,8.0,27.0,0.407407407,11.0,5.0,0.6,3.0,11.0,0.0,4.0,24.0,5.0,13.0,2.0,0.0,15.0,52.0,120.0,3.0,,,,,,0.0,
central_connecticut_blue_devils,37.26923076923077,0.40262711334615386,14.884615384615383,21.846153846153843,0.31292901173076926,6.692307692307692,12.461538461538462,0.6814925289999999,8.461538461538462,10.23076923076923,3.923076923076923,6.192307692307692,15.846153846153847,0.6153846153846154,23.0,11.192307692307692,0.19230769230769232,16.884615384615383,58.307692307692314,67.6923076923077,6.153846153846154,,4.64,428.0909090909091,0.0,146.2,-0.15384615384615385,111.6923076923077
central_michigan_chippewas,34.10714285714286,0.4436939566428571,15.142857142857144,24.357142857142858,0.2700272127857143,6.642857142857142,13.25,0.7060868375357143,9.464285714285715,11.285714285714285,2.25,5.821428571428572,16.607142857142858,0.9285714285714285,25.28571428571429,10.678571428571429,0.0,17.32142857142857,59.67857142857142,72.10714285714285,4.25,,4.296296296296296,1169.0,0.0,318.25925925925924,0.0,216.0357142857143
chadron_state_eagles,38.0,0.447368421,17.0,15.0,0.266666667,4.0,6.0,0.333333333,2.0,10.0,2.0,5.0,14.0,0.0,18.0,5.0,0.0,11.0,48.0,71.0,0.0,,,,,,0.0,
